Index,Question,Q_Disease,Q_Medical_Test,Q_Medication,Q_Symptom,Answer,A_Disease,A_Medical_Test,A_Medication,A_Symptom
3156,"Doctor, I have been having fever, nosebleed and difficulty breathing. Along with that, I am also experiencing nasal and sinus congestion. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it appears that you are suffering from a nose disorder known as sinusitis.",0.0,0.0,0.0,100.0
4724,"Doctor, I have been experiencing some weight gain, diarrhea, and headaches lately. What do you think might be wrong with me?",0.0,0.0,0.0,100.0,"Based on the symptoms you described, it's possible that you may have lactose intolerance. Have you been consuming dairy products recently?",0.0,0.0,50.0,50.0
1558,"Doctor, I have been diagnosed with a white blood cell disease. What medications do I need to take to treat it?",0.0,50.0,50.0,0.0,"You will require a combination of medications that include Filgrastim (Neupogen), Pegfilgrastim (Neulasta), Tacrolimus (Prograf), Ceftazidime, Cyclophosphamide, Meropenem, Vincristine, Rituximab, and Lidocaine Topical Product. We may also prescribe Zosyn, Cefepime, and Imipramine depending on your individual case.",0.0,0.0,100.0,0.0
2087,"Doctor, I have been experiencing excessive appetite and abnormal breathing sounds. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, you may be suffering from obesity. Have you noticed any unusual weight gain recently?",50.0,0.0,0.0,50.0
364,"Doctor, I have been experiencing some discomfort in my kidneys lately. I think I might have a primary kidney disease.",0.0,0.0,0.0,100.0,"I understand your concern. Based on your symptoms, I think we should run some tests. We will need to perform a Hematologic test, a Complete Blood Count (CBC), a Urinalysis, Glucose measurement (Glucose level), an Electrolytes panel, and a Lipid panel. We also need to perform a Complete Physical Skin Exam.",0.0,100.0,0.0,0.0
3573,"Doctor, I have been having some trouble with my appetite and also experiencing pain in my shoulder and arm. What could be the problem?",0.0,0.0,0.0,100.0,"It sounds like you may have thoracic outlet syndrome. This is a condition where the nerves and blood vessels in the neck and shoulder are compressed, which can cause pain in the shoulder and arm, as well as a decreased appetite.",25.0,25.0,0.0,50.0
14,"Doctor, I badly hurt my knee while playing football last evening. It's quite painful and I am not able to put weight on it. What could be the problem and what tests are needed?",40.0,20.0,0.0,40.0,"Based on your symptoms, you may have injured your knee joint. We will need to conduct a radiographic imaging procedure such as a plain x-ray or magnetic resonance imaging (MRI) to assess the extent of the damage. Depending on the severity of the injury, we may need to apply a splint or recommend physical therapy exercises or other therapeutic procedures. Surgery may not be required and other non-operational therapeutic procedures on the musculoskeletal system may suffice.",11.11111111111111,88.88888888888889,0.0,0.0
4260,"Doctor, I am experiencing foot or toe stiffness, swelling and difficulty with movement. Also, I have been losing sensation in my foot and the skin on my leg and foot looks infected. What could be happening to me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you are suffering from diabetic peripheral neuropathy, a nerve damage caused by diabetes.",33.33333333333333,0.0,33.33333333333333,33.33333333333333
4411,"Doctor, I have an incredibly itchy scalp and my skin looks really abnormal. What could be wrong with me? ",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may have scabies. Scabies is an infestation of tiny mites that burrow into the skin and cause intense itching and a rash.",0.0,0.0,0.0,100.0
1615,"Doctor, I have been experiencing severe burning abdominal pain for the past few weeks. What could be causing this?",0.0,0.0,0.0,100.0,"It seems like you might have pyloric stenosis. This condition occurs when the opening between your stomach and small intestine becomes too narrow, which causes food to back up in your stomach and leads to the burning pain you have been experiencing.",33.33333333333333,0.0,0.0,66.66666666666666
2984,"Doctor, I've been having some severe itching in my genital area. Can you tell me what's wrong?",0.0,50.0,0.0,50.0,"It sounds like you might have contracted the sexually transmitted infection known as gonorrhea. I need to perform some tests to confirm this, however.",33.33333333333333,33.33333333333333,0.0,33.33333333333333
3534,"Doctor, I've been experiencing fluid retention, pain during pregnancy, pain of the anus, and leg cramps or spasms. What could be the problem?",0.0,0.0,0.0,100.0,"It sounds like you may be experiencing symptoms of subacute thyroiditis. This condition is an inflammation of the thyroid gland that causes pain and discomfort in the neck, as well as other symptoms such as those you've described.",25.0,0.0,25.0,50.0
574,"Doctor, I have been experiencing intense itching and rashes on my skin for quite some time now. I also have small blisters on my fingers and toes. What could be the reason for it?",20.0,0.0,0.0,80.0,"It is possible that you have scabies, a skin condition caused by tiny mites that burrow into the skin. In order to confirm the diagnosis, we will need to perform a complete physical skin exam on you.",0.0,20.0,0.0,80.0
5442,"Hi doctor, I have been experiencing spots or clouds in my vision, involuntary movements, skin swelling, and fluid retention. What could be the problem?",0.0,0.0,0.0,100.0,These symptoms suggest that you may have pseudotumor cerebri.,100.0,0.0,0.0,0.0
2705,"Doctor, I've been having trouble breathing lately. It hurts to inhale and exhale. ",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you may have pulmonary fibrosis. It's a lung disease that causes scar tissue to form in the lungs and makes it difficult to breathe.",50.0,0.0,25.0,25.0
5105,"Doctor, I have been experiencing wrist swelling, ankle stiffness, joint pain and there's a lump in my foot. What may be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you have an injury of the ankle, which can cause swelling, stiffness, pain and sometimes a lump or mass. We will need to do some further examinations to confirm the diagnosis and determine the severity of the injury.",20.0,0.0,0.0,80.0
2572,"Doctor, I have been experiencing lower abdominal pain for a few days now. What could be the reason behind it?",0.0,0.0,0.0,100.0,"Well, based on your symptoms, I suspect you may have a hydrocele of the testicle, which is a collection of fluid in the sac surrounding the testicle. This can cause discomfort and pain in the lower abdomen.",0.0,0.0,20.0,80.0
1021,"Doctor, I have been feeling very weak lately and my blood count is really low, what could be the issue?",50.0,0.0,0.0,50.0,"It seems like you might have Myelodysplastic syndrome. Since your blood count is low, I would recommend for you to take medications such as Darbepoetin Alfa (Aranesp), Epoetin Alfa (Procrit), and Filgrastim (Neupogen) to help with that. Additionally, since you're also feeling weak, you should take Vitamin B12, Melphalan, Decitabine to help with that. To manage constipation that is common with these medications, I recommend taking Lactulose and Sennosides, Usp (Perdiem) to help. Lastly, I recommend Tiotropium (Spiriva), Granisetron, and Hydroxychloroquine (Plaquenil) to help with any breathing issues and manage any side effects from the other medications.",0.0,8.333333333333332,91.66666666666666,0.0
2461,"Doctor, I have been feeling extremely sleepy lately and have had difficulty speaking clearly. I've also been experiencing some depressive and psychotic symptoms.",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may be suffering from poisoning due to sedatives. Have you taken any sedatives recently?",66.66666666666666,0.0,33.33333333333333,0.0
4155,"Hi doctor, I have been having a lot of pain and swelling in my ankle lately, and my foot and toes feel stiff and tight.",0.0,0.0,0.0,100.0,"Based on your symptoms, you may have a fracture of the foot. We'll need to run some tests to confirm the diagnosis.",50.0,50.0,0.0,0.0
2534,"Doctor, I am experiencing a burning and stinging sensation in my eye. Additionally, my eye feels itchy and I've been tearing up a lot. What's going on?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may have acute glaucoma.",100.0,0.0,0.0,0.0
3346,"Doctor, I have a small growth of skin on my toe, near the nail. It looks unusual and I feel a slight pain and discomfort while walking. Can you please tell me what is happening?",0.0,0.0,0.0,100.0,"It appears that you have a hammer toe. The skin growth you're describing could be a corn or a callus, which is a common symptom of this condition. It occurs when the toe is bent unnaturally, causing pressure and friction on the skin.",0.0,0.0,33.33333333333333,66.66666666666666
2673,"Doctor, I have peripheral edema, symptoms in the eye, diminished hearing, itching on my skin, and neck swelling. Can you please help me out? ",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you are suffering from Orbital Cellulitis. It is a serious infection that affects the eye tissues and can spread to the surrounding areas. You should seek medical attention right away to prevent any further complications.",33.33333333333333,0.0,0.0,66.66666666666666
3297,"Doctor, I have been facing some fertility issues lately, and I have also developed acne and my periods have become quite unpredictable. Can you tell me what might be causing these symptoms?",0.0,0.0,0.0,100.0,"Based on the symptoms you have described, it is possible that you are suffering from polycystic ovarian syndrome (PCOS).",0.0,0.0,0.0,100.0
2423,"Doctor, I've been experiencing sweating, feeling ill, fainting, dizziness, and problems with movement.",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you may have hypoglycemia, a condition where your blood sugar levels are too low. Have you been monitoring your blood sugar levels?",50.0,50.0,0.0,0.0
